source_file|category|year|constituency|page|extraction_method|row_data
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|"To enhance
access to
electrical | Extension of
the electrical
power supply
grid | Electricity
transmission
and distribution | Upscale
distribution
network to 1000 | 50 | 100 | 300 | 300 | 250 | ZESCO, REA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"power
supply |  |  | households by
2035 |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"To promote
the
establishme
nt of
alternative
energy
sources | Establish a
solar power
plant | Green and
renewable
energy | Facilitate the
establishment of
a solar power
plant in
Kambombo
chiefdom by
2035 | 1 |  |  |  |  | ZESCO, REA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"To establish
a local
supply of
fuel | Facilitate the
establishment
of a filling
station | Infrastructure
development | Facilitate the
establishment of
a filling station in
the district by
2035 |  | 1 |  |  |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"SECTORS |  |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"MAIN
OBJECTIVE | ENHANCE ENVIRONMENTAL PROTECTION AND SUSTAINABILITY |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|267|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|268|table|"To enhance
forest
managem
ent and
protection | Establish
community
forest
managemen
t area and
promote
smart forest
managemen
t | Sustainable
land, forest,
and water
management | Place 250,000 Ha
under
community forest
management
and promote
smart forest
management
within 5 years.
(Mulilo, Chibale,
Kambombo) | 250,00
0
50
Kamb
ombo | 250,00
0
50
Chibal
e | 250,00
0
50
Chibal
e | 250,00
0
50
Mulilo | 250,00
0
50
Mulilo | Dept Forestry"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|268|table|"To enhance
forest
managem
ent and
protection | Capacity
build CFMGs | Sustainable
land, forest,
and water
management | Strengthening
the capacity of
exiting 17 CFMGs | 150,00
0
10
Chabu
lika,
Chifun
da,
Chikw
a,
Chilum
ba,
Chisop
e, | 105,00
0
7
Lundu,
Luvila,
Magol
ogodo
,
Luswa
ng’om
be,
Mulilo,
Nthab |  |  |  | Forestry Dept,
DWRD, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|269|table|" |  |  |  | Kamb
ombo,
Kamb
ombo
nature
park,
Kamim
bili,
Kateny
a, and
Limwe
zi | alumb
a,
Temb
we,
and
Tiyesek
o |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|269|table|"To restore
degraded
forest areas | Establish a
nursery of
seedlings and
plant them to
replenish
degraded
forest areas | Sustainable
land, forest,
and water
management | Restore 500
hectares of
degraded forest
area by
establishing and
managing a
nursery of 500,000
tree seedlings | 300,00
0
100
Lundaz
i
nation
al
forest | 250,00
0
100
Lundaz
i
nation
al
forest | 250,00
0
100
Muchi
nga
ward | 250,00
0
100
Mazon
de
ward | 250,00
0
100
Chisun
ga
ward | Forest dept, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|269|table|"To reduced
dependen
ce on forest | Capacity-
build CFMGs
in forest- | Sustainable
land, forest, | Encouraging
forest-based
industries through | 300,00
0
10 | 210,00
7 |  |  |  | Forest dept, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|270|table|"resource
depletion | based
industrializati
on for forest
sustainability | and water
management | capacity-
building training
in the 17 CFMGs
communities | Chabu
lika,
Chifun
da,
Chikw
a,
Chilum
ba,
Chisop
e,
Kamb
ombo,
Kamb
ombo
nature
park,
Kamim
bili,
Kateny
a, and
Limwe
zi | Lundu,
Luvila,
Magol
ogodo
,
Luswa
ng’om
be,
Mulilo,
Nthab
alumb
a,
Temb
we,
and
Tiyesek
o |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|271|table|"To promote
research in
climate-
smart
technology
for climate
change
resilience | Establish a
climate-smart
technology
and research
it to deduce
impact in
mitigating
climate
change | Sustainable
land, forest,
and water
management | Promote
research and
development in
water resources
and
management by
establishing one
climate-smart
water harvesting
technology | 1
Climat
e
smart
techn
ology
establi
shed |  |  |  |  | DWRD"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|271|table|"To
encourage
sustainable
agriculture | Enhance
training in
climate smart
agriculture | Sustainable
agriculture
promotion | Promoting
Climate Smart
Agriculture (CSA)
in the 30
agricultural
camps of Chama
district by 2033. | 300,00
0
10 | 300,00
0
10 | 300,00
0
10 |  |  | Dept Agriculture"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|271|table|"To promote
the
establishme
nt of
alternative | Establish
clean and
renewable
off-grid
energy | Green and
renewable
energy | Establish Off-Grid
Energy Solutions
(a Solar power
plant in the | 1 |  |  |  |  | ZESCO, REA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|272|table|"energy
sources | source (Solar
power plant) |  | Kambombo
area) |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|272|table|"To improve
disaster
mitigation
and
adaptation | Promote in
early warning
systems
training of
officers in
camps | Early warning
system | 2 Early warning
systems installed | 1 | 1 |  |  |  | Dept Agriculture,
Forestry and
Livestock
Local Authority"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|272|table|" | Flood
preparedness
, response
and recovery | Flood Risk
assessment
and mapping
Flood plain
management
Community-
based flood risk
management | Conduct flood-
risk mapping and
assessment
Training camp
officers in 31
camps in early
warning systems
Conduct
community flood
preparedness
training
Develop a flood
evacuation plan | 2
10
5
1 | 10
5 | 11
5 | 5 | 5 | Local Authority
DMMU
Dept Agriculture,
Forestry and
Livestock"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|" | Drought
preparedness
, response
and recovery | Drought Risk
assessment
and mapping
Water
conservation
and efficiency
Early warning
systems
Community-
based drought
management | Water harvesting
and storage
infrastructure
constructed
Irrigation system
development
community
drought
preparedness
training | 1
1
5 | 1
5 | 1
1
5 | 1
5 | 1
1
5 | Local Authority
DMMU
Dept Agriculture,
Forestry and
Livestock"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|"SECTOR | GOVERNANCE |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|"MAIN
OBJECTIVE | PROMOTE INCLUSIVE GOVERNANCE AT THE LOCAL LEVEL BY 2035 |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|273|table|"Enhance
citizen
participatio
n in | Inclusive
Policy
Development | Citizen
Engagement
Program | Stakeholder
engagement
meetings | 200,00
0
4
stakeh | 200,00
0
4
stakeh | 200,00
0
4
stakeh | 200,00
0
4
stakeh | 200,00
0
4
stakeh | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|274|table|"decision-
making
processes in
all the
wards | Public
Engagement
and
Consultation
Participatory
Budgeting
Citizen-Led
Planning | Participatory
Governance
Initiative
Community
Development
Program
Public Policy
Dialogue Series
Civic
Education and
Awareness
Program | Quarterly
meetings | older
meetin
gs | older
meetin
gs | older
meetin
gs | older
meetin
gs | older
meetin
gs | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|274|table|"Strengthen
Land
Managem
ent and
Administrati
on for the
Local
Authority by
2035 | Establishing
planning
agreements
with
traditional
leadership
Establishing
local area
plans | Land
administration
and
management | Facilitate the
establishment of
two planning
agreements in
Kambombo and
Chikwa
chiefdoms
Facilitate
establishment of | 150,00
0
1 Local
area
plan
Kamp
hemb
a | 400,00
0
2
planni
ng
agree
ments
(1
Kamb |  |  |  | CTC, EPPA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|275|table|" |  |  | one Local Area
Plan within the
township
boundary |  | ombo
and 1
Chikw
a) |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|275|table|"Improve
the
capacity of
all 24 WDCs | Capacity
building Ward
Development
Committees | Capacity
development | Facilitate the
capacity building
of all 24 WDCs | 300,00
0
24
capac
ity
buildin
g
trainin
gs
condu
cted in
all 24
wards |  |  |  |  | CTC, Local
Impact, and
cooperating
partners"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|CHAMA TOWN COUNCIL’S FINANCIAL PLAN
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Purpose
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|The aim of this Long-Term Financial Plan is to raise awareness about potential
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|financial challenges and opportunities that the Council may encounter, guiding
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|the Institution’s financial and operational decision-makers in preparing for these
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|possibilities. This five-year financial plan is part of a broader initiative by the
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Council to strengthen its long-term financial planning and management
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|strategies.
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Scope
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|The Council's Financial Plan for Fiscal Years 2025 to 2035 outlines the revenues and
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|expenditures for all Council funds, including the General Fund and special funds,
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|over five years.
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Description of Development Process
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Furthermore, this section of the implementation program describes the policies
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|and financial abilities to manage the investment needs associated with its spatial
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|development and built environment through the costing and financing of all
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|strategies formulated to ensure that the objectives and strategies of the IDP are
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|well implemented. A capital investment plan would classify specific public
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|projects as well as a general schedule. The capital Investment Programme is
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|prepared for five years (2022 to 2026) only and is associated with the Medium-
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|Term Expenditure Framework, and is directly related to the priorities, objectives
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|and strategies of the IDP.
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|276|text_fallback|246
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"REVENUE SOURCES | 2019 | 2020 | 2021 | 2022 | 2023 | 2024"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Local Taxes | 83895 | 58454.7 | 26788 | 56377.55 | 37277.5 | 31927.5"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Fees & Charges | 630895.4 | 670243.2 | 526778.82 | 589069.5 | 701944.5 | 470298"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Licenses | 20895 | 10615 | 6240 | 38910 | 26615 | 27355"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Levies | 299215.5 | 287189.21 | 215501.75 | 263486 | 282423 | 290166.75"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Permits | 42416 | 54105 | 27335 | 45502 | 128873 | 84415"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Charges |  |  |  |  | 543750 | 79840"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Local Government
Equalisation Fund | 7694601 | 9374310.56 | 9377093.23 | 11010102.16 | 37784448.8 | 9305623.61"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Grant in Lieu of Rates |  |  |  |  |  | 375000"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Constituency Development
Fund | 76542.75 | 3261594.78 | 3263252.51 | 31184402.13 |  | 45953462.94"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Sector Grant |  |  |  |  |  | 7284276"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Other Grants |  |  | 601437.54 | 8264000 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Other Incomes |  |  |  |  | 633186.73 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Commercial Venture |  |  |  | 152452 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|277|table|"Other Receipts | 72408.88 | 36171.82 | 82349.48 | 1034689.71 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"National Support (Grants) |  |  |  |  | 10276030.8 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"TOTAL | 8920870 | 13752684.3 | 14126776.3 | 52638991.05 | 50414549.4 | 63902364.8"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|" | 2019 | 2020 | 2021 | 2022 | 2023 | 2024"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Planning |  |  |  |  | 1013794.77 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Local Governance |  |  |  |  | 2193803.39 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Economic and business
development |  |  |  |  | 5820 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Public health and Environmental
protection |  |  |  |  | 887549.16 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Housing and Community
Amenities |  |  |  |  | 2729922.01 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Recreation Culture and Religion |  |  |  |  | 8000 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Public order and safety |  |  |  |  | 749822.08 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Management and support
Services |  |  |  |  | 5275322.49 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Resource Mobilization |  |  |  |  | 1761790.57 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Constituency Development
Fund |  |  |  |  | 49206236.5 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Other Grants |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Borrowings |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Commercial Venture |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|278|table|"Other Receipts |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Personnel Emoluments | 4065498 | 5246443 | 6302736.66 | 6840875.88 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Use of goods and services | 3783901 | 4519395.77 | 4968504.23 | 10499450.15 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Financial Charges |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Social benefits |  |  |  | 3891150 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Non-financial Assets Acquisition | 2864875 | 1436773.8 | 3164568.27 | 258874.54 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Financial Assets |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Loan Repayments |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Other payments | 1033256 | 1248151.71 | 655342.08 | 931797.92 |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"TOTAL | 11747531 | 12450764.3 | 15091151.2 | 22422148.49 | 63832060.9 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"REVENUE DESCRIPTION | 2025 | 2026 | 2027 | 2028 | 2029 | 2030"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Local taxes/rates |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Residential | 25200 | 26964 | 28851.48 | 30871.0836 | 33032.05945 | 35344.30361"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Industrial | 7650 | 8185.5 | 8758.485 | 9371.57895 | 10027.58948 | 10729.52074"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Subitem total | 32850 | 35149.5 | 37609.965 | 40242.66255 | 43059.64893 | 46073.82435"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Personal levy | 43995 | 47074.65 | 50369.8755 | 53895.76679 | 57668.47046 | 61705.26339"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Subitem Total | 43995 | 47074.65 | 50369.8755 | 53895.76679 | 57668.47046 | 61705.26339"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Revenue description | 2025 | 2026 | 2027 | 2028 | 2029 | 2030"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Fees and Charges |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|279|table|"Plan scrutiny fee | 45250 | 48417.5 | 51806.725 | 55433.19575 | 59313.51945 | 63465.46581"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|280|table|"Rentals/lease of Council’s
properties | 106000 | 113420 | 121359.4 | 129854.558 | 138944.3771 | 148670.4835"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|280|table|"Non-Land Application form fees | 35600 | 38092 | 40758.44 | 43611.5308 | 46664.33796 | 49930.84161"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|280|table|"Market fees | 109500 | 117165 | 125366.55 | 134142.2085 | 143532.1631 | 153579.4145"
